ID,Timestamp,Conversation,Question bookmark,Speaker,Utterance,[parent] Read material content,[parent] Scaffolding (+orange) (+blue),[parent] Extended comments/questions (math) (+blue),[parent] Extended comments/questions (literacy),[parent] Extended comments/questions (personal),[parent] Check child's needs,[parent] Redirect child attention,[parent] Encourage child engagement,[child] comment/question/response (math) (+blue) (+green),[child] neutral response,[child] correct response,[child] incorrect response,Please fill in the greatest numeral magnitude involved in the utterance.,<4,4 - 10 (inclusive),> 10,Structured Counting,Cardinality ,Counting subsets,Set Comparison ,Number Order ,Story Problem (addition),Story Problem (subtraction),Math language,Promotion of Independence,Prompt after error,Correction/Disaffirmation,Affirmation,Inquiry of information,Hint,Modeling,Instruction,Re-representation,Explanation,Physical support,,,,,,,,,,,,,,
9,39:44:00,A2-2,L4-4,Child,"1,2,3,4,5,6,7",,,,,,,,,1,,,1,7,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39:49:00,A2-2,L4-4,Parent,I don't think we're going to count Pete We're going to just count Pete's friends. So we have,,1,,,,,,,,,,,6,,1,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
9,39:57:00,A2-2,L4-4,Child,"1,2,3,4,5,6",,,,,,,,,1,1,,,6,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39:58:00,A2-2,L4-4,Parent,And if we added three more Friends to that how many would we have?,,1,,,,,,,,,,,9,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,
9,40:03:00,A2-2,L4-4,Child,Ten.,,,,,,,,,1,,,1,10,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40:04:00,A2-2,L4-4,Parent,"Wait, you were on six now we have and then there's one, eight, and then nine. So we'd have a how many friends?",,1,,,,,,,,,,,9,,1,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
9,40:16:00,A2-2,L4-4,Child,Nine.,,,,,,,,,1,,1,,9,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40:18:00,A2-2,L4-4,Robot,"If Pete invited three more friends, there would be nine friends at the party. That is one big party. That's the end of the book. Great job. Should we read some more today?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40:35:00,A2-2,,Parent,Should we read some more? Because it's a goofy pizza. What about a chocolate pizza?,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40:43:00,A2-3,,Robot,What book would you like to read? You can show me the tag on its back when you've decided. You want to read how to babysit grandma?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40:58:00,A2-3,,Parent,We do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:01:00,A2-3,,Robot,Let's begin reading.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:04:00,A2-3,,Parent,What's taking too long? How to babysit a grandma by Jean Regan illustrated by Lee Walish.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:14:00,A2-3,,Child,How to babysit a grandma?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:16:00,A2-3,,Parent,"Maybe you can try babysitting grandma next week? When you babysit a grandma, if you're lucky. It's a sleepover at her house. Is it gonna be a sleepover at her house or our house?",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:29:00,A2-3,L1-1,Robot,Can you count the number of family members wearing skirts?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:33:00,A2-3,L1-1,Parent,How many family members are wearing skirts?,,1,,,,,,,,,,,1,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,41:39:00,A2-3,L1-1,Child,"1,2.",,,,,,,,,1,,,1,2,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41:40:00,A2-3,L1-1,Parent,"Yeah, let's see if Misty says so.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
9,41:55:00,A2-3,L1-1,Robot,"One, only mom is wearing a skirt. The rest of the family is wearing pants.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,42:01:00,A2-3,,Parent,"I think this one's kind of a dress, which is like a skirt so I get why you said that. Oh, but we'll say the kid is wearing a dress. What should you do when you get to her door? Put on a disguise and put on a disguise and say Guess who? Knock with a Secret Knock only she knows? If you like cats meow if you like dogs bark if you like goldfish,hmmm. What does a goldfish say. When she opens the door shout grandma your babysitter is here. Should we see what Misty has to say about that?",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,42:50:00,A2-3,L1-2,Robot,How many different faces the little girl makes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,42:53:00,A2-3,L1-2,Parent,"How many how many faces does the kid make? With how many? How many pictures of the kid are there I mean, so many how many",,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,43:16:00,A2-3,L1-2,Robot,she makes for silly faces. Very cute.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,43:24:00,A2-3,,Parent,Hug your mom and dad goodbye and say don't be sad. I'll be home soon. Now. Tell me okay. Now tell your grandma all the fun things you have planned. How to keep a grandma busy. Go to the park. Fake snickerdoodles it's a type of cookie. Have a costume parade. Go to the park to feed the ducks. Do yoga. Look at family pictures. Go to the park to swing play hide and seek. Make goofy hats. Go to the park to slide have a dancing puppet show.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,43:55:00,A2-3,,Parent,Read stacks of books.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,43:57:00,A2-3,,Parent,Go to the park to take photos do puzzles play cards as the babysitter you need to let her choose of course she'll want to Should we see what Mr. austism,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,44:09:00,A2-3,L2-1,Robot,How many times did the little girl said go to the park?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,44:13:00,A2-3,L2-1,Parent,Oh wow. How many times did the kids say go to the park? Let's see. Go to the park and then go to the park How many is that? And then go to the park to swing makes and go to the practice slide makes and go to the park to take photos makes five and that might be,,1,,,,,,,,,,,5,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
9,44:41:00,A2-3,L2-1,Robot,the little girl said go to the park for five times.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,44:46:00,A2-3,,Parent,"Did we get them all? Grandma's gonna say go to the park. What to do at the park. Slide down the bumpy slide and the twirly side if she's feeling brave, try the tallest Slide of all push your grandma on the swing. Not too high. Remember, remind her to pump her legs. feed the ducks show her how to help the shy ones get some food. Don't forget good babysitters always say five more minutes before it's time to go. Should we see what Mr. Lee has to say?",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,45:23:00,A2-3,L1-3,Robot,How many playsets are there in the park?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,45:26:00,A2-3,L1-3,Parent,"How many playsets? Yeah, let's see.",,1,,,,,,,,,,,2,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,45:32:00,A2-3,L1-3,Robot,"There are two playsets in total, one slide and one swing. Looks fun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,45:39:00,A2-3,,Parent,"Back at home, plan some more fun how to play with a grandma grabbing two microphones and sing a duet. You might want to try you're my sunshine or happy birthday or make up a new song together. Lineup all of her shoes to play shoe shop. Well that's fun. If your grandma likes fancy things, decorate her with ribbons bows and stickers shout Tada. When you hand her Amir the decorated dog to here's a tag to see what Misty has to say.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,46:17:00,A2-3,L2-2,Robot,Can you count the number of orange beads you can see in grandma's hair.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,46:21:00,A2-3,L2-2,Parent,How many orange beads are there in grandma's hair?,,1,,,,,,,,,,,8,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,46:23:00,A2-3,L2-2,Child,"4, 5, 6, 7, 8",,,,,,,,,1,1,,,8,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,46:44:00,A2-3,L2-2,Parent,Let's see most of the same answer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,46:46:00,A2-3,L2-2,Robot,Spot on you can see there in orange feeds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,46:56:00,A2-3,,Parent,Soon it's time for dinner your grandma maybe a yummy cook but share your tricks to make everything taste even yummier add sprinkles to anything well almost anything. Arrange the food to make silly faces shut your eyes as you take each bite and said,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47:17:00,A2-3,,Parent,let's see what Missy has to say.,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47:22:00,A2-3,L3-1,Robot,What do they have more of On the Table sausages or cupcakes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47:26:00,A2-3,L3-1,Parent,What did they have more of On the Table sausages or cupcakes? Where are the sausages?,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,47:30:00,A2-3,L3-1,Parent,How many sausages are there how many cupcakes are there and which is more,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9,47:38:00,A2-3,L3-1,Child,Sausages,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47:51:00,A2-3,L3-1,Robot,there are more sausages than cupcakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47:56:00,A2-3,,Parent,You right when it starts to get dark take your grandma outside to find the first star and see what Misty has to say about this page,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,48:21:00,A2-3,L2-3,Robot,how many dark green trees do you see over the fence?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,48:25:00,A2-3,L2-3,Parent,"How many dark green trees do you see already? Fence louder how many? Why? Five, excellent.",,1,,,,,,,,,,,5,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,48:43:00,A2-3,L2-3,Robot,Six of them. They look very tall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,48:49:00,A2-3,,Parent,Run inside snuggle up and read some books. Turn the pages slowly so she can find everything in the pictures. Ask your grandma for stories about when your mom was little. What was mom's favorite thing to do at the park? Did she ever get in trouble? Was her grandma as fun as you who would you ask these questions to about me,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,49:16:00,A2-3,,Parent,with grandma and who would you ask those questions to about Papa topes or ohms teach her how to say I love you without making a sound point to your eye your heart and to her we see what Misty has said.,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,49:37:00,A2-3,L3-2,Robot,It looks like there are five books. What number comes after five? Yeah number six comes after five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,49:50:00,A2-3,,Parent,"Binary no more I can you can use my nose. Now let your grandma choose where she wants to sleep. places to sleep in a tent or On the floor, on the couch, in a little bed or in the big bed if she asks should we leave the nightlight on the hoplite",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,50:08:00,A2-3,,Parent,"the door open answer yep,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,50:09:00,A2-3,,Parent,yep yeah Should we see what Misty has to say,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,50:21:00,A2-3,L4-1,Robot,"if Grandma wants to put two more blankets on, how many blankets would she has?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,50:28:00,A2-3,L4-1,Parent,On the bed? How many if she wants to put two more blankets on how many would they have? Week? Yeah.,,1,,,,,,,,,,,3,1,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,50:37:00,A2-3,L4-1,Robot,She would be having three blankets on.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,50:42:00,A2-3,,Parent,Once you're both tucked in make shadow puppets have your shadow foxes kiss goodnight. If she's missing your mom and dad tell her they'll be here tomorrow bright and early. Don't miss dance,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,51:05:00,A2-3,L3-3,Robot,where can you see more fingers on the shadow boxes or the little girl's hand?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,51:09:00,A2-3,L3-3,Parent,"Oh, wow.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,51:11:00,A2-3,L3-3,Parent,Let's see. Let's count them up.,,1,,,,,,,,,,,9,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
9,51:17:00,A2-3,L3-3,Child,"4, 5, 6, 7, 8 and let's see on the kid 1, 2, 3, 4, 5, 6, 7, 7, 9",,,,,,,,,1,,1,,9,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,51:33:00,A2-3,L3-3,Parent,We can only see nine number of fingers one of them is probably tucked away. And how many did we see on the shadow puppets? We saw eight on the shadow puppets so which is more,,1,,,,,,,,,,,9,,1,,,,,1,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,
9,51:42:00,A2-3,L3-3,Parent,on the her fingers or on the shadow puppets or shadow,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
9,51:46:00,A2-3,L3-3,Child,puppets?,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,51:47:00,A2-3,L3-3,Parent,There's eight here and nine here. So which why? Yeah. On the kid,,1,,,,,,,,,,,9,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
9,51:57:00,A2-3,L3-3,Robot,the little girl has more fingers than the shadow. Strange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52:02:00,A2-3,,Parent,"Some of them must be tucked behind so they don't show on the shadow puppet in the morning when you hear a knock open the door. Dressed up as twins. Do they look the same? Yeah, let's see what",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52:17:00,A2-3,,Parent,Misty has to say. Whoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52:24:00,A2-3,L4-2,Robot,"if we had two more flowers on grandma's hat, how many flowers would there be in total?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52:32:00,A2-3,L4-2,Parent,How many? How many does she have? One and if we add two more that makes,,1,,,,,,,,,,,5,,1,,,1,,,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,
9,52:40:00,A2-3,L4-2,Parent,five and let's see why.,,1,,,,,,,,,,,5,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
9,52:49:00,A2-3,L4-2,Robot,There would be six flowers in total.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52:53:00,A2-3,,Parent,Because your last page after you're all packed up comes the hardest part. Goodbye time. How to say goodbye to a grandma let her borrow some sprinkles some books some stickers some ribbons. Say I love you without making a sound. Give her a big hug and ask when can I be sent you again? We have one more question from Misty.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,53:31:00,A2-3,L4-3,Robot,"If grandma gave each mom and dad a hug after hugging the girl, how many hugs Has she given",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,53:39:00,A2-3,L4-3,Parent,so many how many people did she have to have? What? Because,,1,,,,,,,,,,,3,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
9,53:46:00,A2-3,L4-3,Parent,"what if she helped the dog? For Yeah, but I think she they missed you just asked people. So let's see.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9,53:54:00,A2-3,L4-3,Robot,Grandma would have given three hopes. That's the end of the book. Great. John. Do you want to continue reading today?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
