zfh,Timestamp,Conversation,Question bookmark,Speaker,Utterance,[parent] Read material content,[parent] Scaffolding (+orange) (+blue),[parent] Extended comments/questions (math) (+blue),[parent] Extended comments/questions (literacy),[parent] Extended comments/questions (personal),[parent] Check child's needs,[parent] Redirect child attention,[parent] Encourage child engagement,[child] comment/question/response (math) (+blue) (+green),[child] neutral response,[child] correct response,[child] incorrect response,Please fill in the greatest numeral magnitude involved in the utterance.,<4,4 - 10 (inclusive),> 10,Structured Counting,Cardinality ,Counting subsets,Set Comparison ,Number Order ,Story Problem (addition),Story Problem (subtraction),Math language,Promotion of Independence,Prompt after error,Correction/Disaffirmation,Affirmation,Inquiry of information,Hint,Modeling,Instruction,Re-representation,Explanation,Physical support,,,,,,,,,,,,,,
2,1:04:11,A2-2,L4-4,Parent,How many?,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:15,A2-2,L4-4,Robot,How many animals would be wearing hats if we took away 1 of them?,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:23,A2-2,L4-4,Child,"1, 1...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:29,A2-2,L4-4,Parent,"if there are 6 hats. we took out, if we took out 1 how many?",,1,,,,,,,,,,1,6,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:04:37,A2-2,L4-4,Child,400,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:40,A2-2,L4-4,Parent,Count,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,1:04:41,A2-2,L4-4,Child,"1, 2, 3, 4, 5. 5, 5, 5!",,,,,,,,,1,,1,,5,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:48,A2-2,L4-4,Robot,If we took away 1 hat there would be 5 left.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:51,A2-2,L4-4,Child,"Oh, he just...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:54,A2-2,,Robot,You finished the book. Should we read some more today?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:04:58,A2-3,,Child,"Yeah, I want to read that book.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:05:03,A2-3,,Parent,How to babysit a grandma.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:05:05,A2-3,,Child,"How to babysit a grandma, you'll go check your grandma.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:05:19,A2-3,,Parent,When you babysat grandma if you're lucky it's a sleepover at her house. My prayers kind of focus.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:05:38,A2-3,,Child,So cute. [mubling],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:06:16,A2-3,,Robot,What book do you want to read? Just show me the tag on the back of it when you're ready. You want to read how to babysit a grandma.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:06:30,A2-3,,Child,How to babysit a grandma notes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:06:38,A2-3,,Parent,When you babysit a grandma if you're lucky it's a sleepover at her house.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:07:08,A2-3,L1-1,Robot,Let's start reading. Can you count the number of bees flying by the flowers?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:07:16,A2-3,L1-1,Parent,"Count the bees, the bees",,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,1:07:18,A2-3,L1-1,Child,"1, 2.",,,,,,,,,1,,1,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:07:25,A2-3,L1-1,Robot,I see 2 bees as well. Great job.,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:07:31,A2-3,,Parent,"What should you do when you get to her door? Put on a disguise and say Guess who? Knock knock with the Secret Knock only she knows. Tap tap tippity tap. If you like cat's meow, If you like dogs bark, If you like goldfish hoot. When she opens the door shout grandma your babysitter is here.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:02,A2-3,L1-2,Robot,How many different faces the little girl makes?,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:08,A2-3,L1-2,Child,Happy face.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:09,A2-3,L1-2,Parent,"You need to count, how many?",,1,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:20,A2-3,L1-2,Child,"1, 2, 3, 4. Okay, 4.",,,,,,,,,1,,1,,4,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:26,A2-3,L1-2,Robot,She makes 4 silly faces. Very cute.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:34,A2-3,,Parent,"Hug your mom and dad goodbye and say don't be sad. I'll be home soon. Now tell your grandma all the fun things you have planned. How to keep grandma busy. Go to the park. Bake snickerdoodle. Have a costume parade. Go to the park to feed the ducks. Do yoga. Look at family pictures. Go to the park to swing. Play. play hide and seek. Make goofy hats. Go to a park to slide. Have dancing puppet show. Read stacks of books. Go to a park to take photos, do puzzles, play cards. As the babysitter you will need to let her choose of course she'll want to.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:18,A2-3,,Robot,How many different faces the little girl makes?,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:21,A2-3,,Researcher,Did you press yes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:27,A2-3,L2-1,Robot,How many fingers does the little girl have in total?,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:33,A2-3,L2-1,Child,"Wait what, 1.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:37,A2-3,L2-1,Parent,Fingers.,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,1:09:39,A2-3,L2-1,Child,"1, 2, 3, 4, 5.",,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:49,A2-3,L2-1,Robot,She has 10 fingers,,,,,,,,,,,,,10,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:09:54,A2-3,L2-1,Parent,Do you have 10 fingers right?,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2,1:09:55,A2-3,L2-1,Child,"Oh okay. Fingers, 1, 2, 3, 4, 5..",,,,,,,,,1,1,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:10:05,A2-3,,Parent,"Go to a park. What to do at the park? Slide down the bumpy slide, and twirly slide. If she's feeling brave, try that tallest slide of all. Push your grandma on the swing, but not too high. Remind her to pump her legs. Feed the ducks. Show her how to help the shy ones get some food. Don't forget Good babysitters always say five more minutes before it's time to go",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:10:43,A2-3,L1-3,Robot,How many ducks have green necks?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:10:47,A2-3,L1-3,Parent,Green necks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:10:49,A2-3,L1-3,Child,"1, 2, oh 1 more",,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:10:55,A2-3,L1-3,Robot,There could be 3 or 4 because one duck was underwater. I wonder what color its neck might be.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:11:02,A2-3,L1-3,Child,1 is underwater. I think it's I think it's the same color as those ones.,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:11:11,A2-3,,Parent,"Back at home plan some more fun how to play with grandma. Grab two microphones and sing a duet to it. You might want to try You are my sunshine or happy birthday or make up a new song together. Line up all her shoes to play shoe shop. If your grandma likes fancy things decorate with her, decorate her with ribbons, bows and stickers. Shout out Ta-da when you hand her a mirror.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:11:49,A2-3,L2-2,Robot,Can you count the number of orange beads you can see in grandma's hair?,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:11:53,A2-3,L2-2,Child,"Grandma's hair? Where? 1, 2, 3, 4, 5, 6, 7",,,,,,,,,1,,,1,7,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:10,A2-3,L2-2,Robot,Can you count the number of orange beads you can see in grandma's hair.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:14,A2-3,L2-2,Child,"Oh, where's the orange beads?",,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:16,A2-3,L2-2,Parent,Here,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2,1:12:17,A2-3,L2-2,Parent & Child,"Oh 1, 2, 3, 4, 5, 6, 7, 8",,1,,,,,,,,,,,8,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:12:27,A2-3,L2-2,Child,"9, 10, 11, 12...",,,,,,,,,,,,,12,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:29,A2-3,L2-2,Parent,"Orange. No, no, no, orange ones, these are orange there's only 8.",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:35,A2-3,L2-2,Child,Oh 8.,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:38,A2-3,L2-2,Robot,Spot on you can see there are 8 orange beads.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:12:44,A2-3,,Parent,"Soon it's time for dinner. Your grandma may be a yummy cook but share your tricks to make everything taste even yummier, yummier. Add sprinkles to anything, well almost anything. Arrange the food to make silly faces. Shut your eyes as you take each bite and say mm snip snip.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:08,A2-3,L3-1,Robot,"What do they have more of on the table, eggs or fries?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:17,A2-3,L3-1,Child,"Corn dogs, potato.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:19,A2-3,L3-1,Parent,"Fries, they have more fries.",,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:13:23,A2-3,L3-1,Child,"Hot dogs, beans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:26,A2-3,L3-1,Parent,Look listen to the..,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:28,A2-3,L3-1,Robot,What do they have more of on the table eggs or fries?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:32,A2-3,L3-1,Child,"Eggs or fries, oh, fries has more. Fries.",,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:38,A2-3,L3-1,Robot,There are more fries than eggs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:41,A2-3,L3-1,Child,Wait where's the egg.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:43,A2-3,,Parent,When it starts to get dark take your grandma outside to find the first star.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:52,A2-3,L2-3,Robot,How many points does the biggest and brightest star have?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:13:59,A2-3,L2-3,Child,What star?,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:14:10,A2-3,L2-3,Robot,The star has 10 points.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:14:18,A2-3,,Parent,"Back inside, snuggle up, read some books. Turn the pages slowly so she can find everything in the pictures. Ask your grandma for stories about when your mom was little. What was my mom's favorite thing to do at the park? Did she ever get in trouble? Was her grandma fun as you? Teach her how to say I love you without making a sound. Point to your eye to your heart and to her.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:14:46,A2-3,L3-2,Robot,It took 3 steps to say I love you without making a sound. What number comes after 3?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:15:00,A2-3,L3-2,Child,"Oh, two, two, two, two",,,,,,,,,1,,,1,2,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:15:05,A2-3,L3-2,Robot,Number 4 comes after 3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:15:14,A2-3,,Parent,"Now, let your grandma choose where she wants to sleep. Places to sleep in a tent, on the floor, on the couch, in the little bed or in the big bed. If she asks, Should we leave? Should we leave the night light, on the hall light on, the door open answer yep, yep, yep, yep.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:15:39,A2-3,,Child,"Said yep, yep, yep, yep. Christmas. Taking care of your brother, taking care of your grandma.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:15:55,A2-3,L4-1,Robot,"If mom and dad came over and joined the girl and grandma, how many people would there be?",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16:05,A2-3,L4-1,Parent,"Mom, mom and dad",,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:16:07,A2-3,L4-1,Child,Mom and dad and grandma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16:16,A2-3,L4-1,Parent,Repeat it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16:18,A2-3,L4-1,Robot,If mom and dad came over and joined the girl and grandma how many people would there be?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16:30,A2-3,L4-1,Parent,"Mom, dad, grandma",,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:16:35,A2-3,L4-1,Child,4,,,,,,,,,1,,1,,4,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16:38,A2-3,L4-1,Robot,There would be 4 people in total.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16:45,A2-3,,Parent,Once you both tucked it tucked in make shit make shadow puppies puppets. Have your shadow foxes kiss good night.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:17:01,A2-3,L3-3,Robot,Where can you see more fingers on the shadow foxes or the little girl's hand?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:17:08,A2-3,L3-3,Child,"1, oh first I need to count this 1, 2, 3, 4, 5, 6. Almost there's 7, there's 7 fingers. 7 fingers.",,,,,,,,,1,,1,,7,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:17:26,A2-3,L3-3,Parent,Foxes have more fingers than the girl?,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2,1:17:32,A2-3,L3-3,Robot,The little girl has more fingers than the shadow. Strange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:17:37,A2-3,L3-3,Child,That's strange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:17:39,A2-3,,Parent,"If she's missing your if she's missing your mom and dad tell her they'll be here tomorrow, bright and early. In the morning, when you hear a knock on the A knock open the door and dress up as",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:02,A2-3,,Child,Free.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:07,A2-3,L4-2,Robot,"If we add 2 more flowers on grandma's hat, how many flowers would there be in total?",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:15,A2-3,L4-2,Parent,If 2 more flowers were added here how many will be in total?,,1,,,,,,,,,,,2,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:18:19,A2-3,L4-2,Child,"1, 2, 3, 4, 5, 6, 7",,,,,,,,,,,,1,7,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:27,A2-3,L4-2,Parent,No but there's 4 here and 2 more.,,1,,,,,,,,,,,4,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:29,A2-3,L4-2,Child,Where?,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:30,A2-3,,Parent,"4, 5, 6. 2 more so there'll be, 6. There's 4.",,,,,,,,,,,,,6,,1,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
2,1:18:42,A2-3,L4-2,Child,and 6.,,,,,,,,,,,1,,6,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:46,A2-3,L4-2,Robot,There would be 6 flowers in total.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:18:53,A2-3,,Parent,"After you're all packed up comes the hardest part. Goodbye time. How to say goodbye to Grandma. Let her borrow some sprinkles, some books, some stickers, some ribbons. Say I love you without making a sound. Give her a big hug and ask when can I babysit you again?",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:19:16,A2-3,,Child,That's so nice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:19:21,A2-3,L4-3,Robot,"If there were 3 more ducks in the picture on the wall, how many ducks would be in it?",,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:19:27,A2-3,L4-3,Child,Ducks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:19:28,A2-3,L4-3,Parent,3,,1,,,,,,,,,,,3,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:19:29,A2-3,L4-3,Child,"2, 2.",,,,,,,,,1,,,1,2,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:19:31,A2-3,L4-3,Parent,"See but if there were 3, 4, 5.",,1,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2,1:19:37,A2-3,L4-3,Child,"Oh 5, 5, 5.",,,,,,,,,1,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:19:40,A2-3,L4-3,Robot,There would be 5 ducks total. You finished the book. Should we read some more today? [A2-end],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
